CityId,DistrictId,CityName,DistrictName,WheatAreaDefault,WheatProfitDefault,WheatYieldDefault,BarleyAreaDefault,BarleyProfitDefault,BarleyYieldDefault,OatAreaDefault,OatProfitDefault,OatYieldDefault,CottonAreaDefault,CottonProfitDefault,CottonYieldDefault,SoybeanAreaDefault,SoybeanProfitDefault,SoybeanYieldDefault,TomatoAreaDefault,TomatoProfitDefault,TomatoYieldDefault,CanolaAreaDefault,CanolaProfitDefault,CanolaYieldDefault,PotatoAreaDefault,PotatoProfitDefault,PotatoYieldDefault,SugarbeetAreaDefault,SugarbeetProfitDefault,SugarbeetYieldDefault,OnionAreaDefault,OnionProfitDefault,OnionYieldDefault,BeanAreaDefault,BeanProfitDefault,BeanYieldDefault,LentilAreaDefault,LentilProfitDefault,LentilYieldDefault,ChickpeaAreaDefault,ChickpeaProfitDefault,ChickpeaYieldDefault,PeanutAreaDefault,PeanutProfitDefault,PeanutYieldDefault,RiceAreaDefault,RiceProfitDefault,RiceYieldDefault,CornAreaDefault,CornProfitDefault,CornYieldDefault,SunflowerAreaDefault,SunflowerProfitDefault,SunflowerYieldDefault
12,555,BİNGÖL,YAYLADERE,2940,-576181,858480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,412982,130080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,556,ERZİNCAN,KEMALİYE,29790,-5838244,8698680,41230,-14150136,10925950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1204532,379400,340,49623,53380,4360,27032,536280,0,0,0,0,0,0,0,0,0,0,0,0
62,557,TUNCELİ,MERKEZ,2600,-509548,759200,1960,-672672,519400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59436,33290,30,25811,8130,0,0,0,120,744,14760,0,0,0,0,0,0,0,0,0,0,0,0
62,558,TUNCELİ,NAZIMİYE,2180,-427236,636560,1980,-679536,524700,0,0,0,0,0,0,0,0,0,3360,-770280,24339840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,559,KIRŞEHİR,BOZTEPE,66480,-13028750,19412160,249430,-85604376,66098950,4520,-807724,1256560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,813981,17868060,0,0,0,0,0,0,0,0,0,59380,368156,7303740,0,0,0,0,0,0,0,0,0,50500,44203660,14746000
58,560,SİVAS,GEMEREK,98930,-19388301,28887560,83430,-28633176,22108950,2490,-444963,692220,0,0,0,0,0,0,0,0,0,0,0,0,8940,14435418,31415160,31260,9749056,214005960,40,237744,133160,300,258114,81300,0,0,0,7160,44392,880680,0,0,0,0,0,0,0,0,0,0,0,0
43,561,KÜTAHYA,ÇAVDARHİSAR,48640,-9532467,14202880,11120,-3816384,2946800,240,-42888,66720,0,0,0,0,0,0,0,0,0,0,0,0,600,968820,2108400,2590,807743,17731140,0,0,0,240,206491,65040,0,0,0,970,6014,119310,0,0,0,0,0,0,0,0,0,0,0,0
66,562,YOZGAT,BOĞAZLIYAN,136940,-26837501,39986480,221400,-75984480,58671000,0,0,0,0,0,0,0,0,0,70,-16048,507080,0,0,0,19320,31196004,67890480,277010,86391109,1896410460,270,1604772,898830,8220,7072324,2227620,11440,1669668,1796080,114370,709094,14067510,0,0,0,0,0,0,3690,-272507,3472290,6120,5356958,1787040
40,563,KIRŞEHİR,KAMAN,128580,-25199108,37545360,25630,-8796216,6791950,70,-12509,19460,0,0,0,0,0,0,300,-68775,2173200,0,0,0,200,322940,702800,670,208953,4586820,230,1367028,765670,470,404379,127370,2830,413039,444310,429730,2664326,52856790,0,0,0,0,0,0,870,-64250,818670,3530,3089880,1030760
58,564,SİVAS,KANGAL,325060,-63705259,94917520,173760,-59634432,46046400,13170,-2353479,3661260,0,0,0,0,0,0,0,0,0,0,0,0,8080,13046776,28393120,4800,1496976,32860800,0,0,0,0,0,0,720,105084,113040,9700,60140,1193100,0,0,0,0,0,0,0,0,0,60,52519,17520
43,565,KÜTAHYA,ASLANAPA,72940,-14294781,21298480,9830,-3373656,2604950,220,-39314,61160,0,0,0,0,0,0,0,0,0,0,0,0,130,209911,456820,8030,2504316,54973380,0,0,0,100,86038,27100,0,0,0,1010,6262,124230,0,0,0,0,0,0,270,-19940,254070,0,0,0
65,566,VAN,MURADİYE,58000,-11366840,16936000,70220,-24099504,18608300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,258352,562240,5970,1861864,40870620,0,0,0,40,34415,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,567,İZMİR,DİKİLİ,19410,-3803972,5667720,1170,-401544,310050,0,0,0,22130,64508065,10932220,0,0,0,1090,-249883,7895960,0,0,0,1930,3116371,6782020,0,0,0,1160,6894576,3861640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,-583415,7433900,10870,9514728,3174040
12,568,BİNGÖL,ADAKLI,4470,-876031,1305240,520,-178464,137800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32294,70280,0,0,0,0,0,0,30,25811,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,569,KIRŞEHİR,MERKEZ,130810,-25636144,38196520,379520,-130251264,100572800,7560,-1350972,2101680,0,0,0,0,0,0,40,-9170,289760,0,0,0,7180,11593546,25230520,19940,6218688,136509240,460,2734056,1531340,920,791550,249320,1590,232061,249630,123770,767374,15223710,0,0,0,0,0,0,40,-2954,37640,15410,13488681,4499720
49,570,MUŞ,VARTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,571,MUŞ,BULANIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,572,ESKİŞEHİR,ÇİFTELER,215900,-42312082,63042800,100780,-34587696,26706700,3940,-704078,1095320,0,0,0,0,0,0,0,0,0,270,82431,93690,5810,9381407,20416340,68330,21310077,467787180,1870,11114532,6225230,320,275322,86720,0,0,0,2470,15314,303810,0,0,0,0,0,0,25190,-1860282,23703790,21770,19055716,6356840
12,573,BİNGÖL,KİĞI,5790,-1134724,1690680,1610,-552552,426650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,163472,51490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,574,YOZGAT,ÇAYIRALAN,50460,-9889151,14734320,9090,-3119688,2408850,120,-21444,33360,0,0,0,0,0,0,10,-2293,72440,0,0,0,160,258352,562240,180,56137,1232280,0,0,0,80,68830,21680,0,0,0,33460,207452,4115580,0,0,0,0,0,0,0,0,0,0,0,0
45,575,MANİSA,KIRKAĞAÇ,25080,-4915178,7323360,2840,-974688,752600,0,0,0,1160,3381354,573040,0,0,0,5800,-1329650,42015200,0,0,0,0,0,0,0,0,0,0,0,0,400,344152,108400,0,0,0,870,5394,107010,0,0,0,0,0,0,29120,-2150512,27401920,0,0,0
26,576,ESKİŞEHİR,GÜNYÜZÜ,61760,-12103725,18033920,47430,-16277976,12568950,3870,-691569,1075860,0,0,0,20,-6091,8840,0,0,0,1020,311406,353940,40,64588,140560,10980,3424333,75169080,1710,10163556,5692590,90,77434,24390,0,0,0,1090,6758,134070,0,0,0,0,0,0,0,0,0,0,0,0
10,577,BALIKESİR,SINDIRGI,55700,-10916086,16264400,3260,-1118832,863900,730,-130451,202940,0,0,0,0,0,0,5890,-1350283,42667160,0,0,0,90,145323,316260,0,0,0,60,356616,199740,1030,886191,279130,0,0,0,1520,9424,186960,0,0,0,0,0,0,140,-10339,131740,380,332622,110960
71,578,KIRIKKALE,ÇELEBİ,57940,-11355081,16918480,26410,-9063912,6998650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,757844,16635780,0,0,0,220,189284,59620,0,0,0,18370,113894,2259510,0,0,0,0,0,0,7230,-533936,6803430,900,787788,262800
12,580,BİNGÖL,KARLIOVA,64580,-12656388,18857360,8440,-2896608,2236600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,2454344,5341280,0,0,0,0,0,0,10130,8715649,2745230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,581,TUNCELİ,OVACIK,8370,-1640353,2444040,20,-6864,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27370,23548601,7417270,0,0,0,3380,20956,415740,0,0,0,0,0,0,0,0,0,0,0,0
58,582,SİVAS,ULAŞ,77690,-15225686,22685480,63800,-21896160,16907000,3970,-709439,1103660,0,0,0,0,0,0,0,0,0,0,0,0,1700,2744990,5973800,7400,2307838,50660400,0,0,0,0,0,0,0,0,0,90,558,11070,0,0,0,0,0,0,0,0,0,0,0,0
35,586,İZMİR,BERGAMA,32200,-6310556,9402400,31660,-10865712,8389900,40,-7148,11120,122190,356178962,60361860,0,0,0,22500,-5158125,162990000,0,0,0,220,355234,773080,0,0,0,30,178308,99870,0,0,0,0,0,0,190,1178,23370,0,0,0,0,0,0,37360,-2759036,35155760,19030,16657340,5556760
66,588,YOZGAT,ŞEFAATLİ,195310,-38276854,57030520,153030,-52519896,40552950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,984967,2143540,33020,10297947,226054920,0,0,0,170,146265,46070,8130,1186574,1276410,87600,543120,10774800,0,0,0,0,0,0,0,0,0,230,201324,67160
43,589,KÜTAHYA,EMET,14500,-2841710,4234000,2940,-1009008,779100,400,-71480,111200,0,0,0,0,0,0,0,0,0,0,0,0,90,145323,316260,100,31187,684600,10,59436,33290,40,34415,10840,0,0,0,430,2666,52890,0,0,0,0,0,0,10,-739,9410,0,0,0
10,590,BALIKESİR,AYVALIK,35660,-6988647,10412720,4480,-1537536,1187200,0,0,0,19770,57628759,9766380,0,0,0,2240,-513520,16226560,0,0,0,3470,5603009,12193580,0,0,0,0,0,0,590,507624,159890,0,0,0,560,3472,68880,0,0,0,0,0,0,4390,-324202,4130990,10420,9120834,3042640
45,592,MANİSA,SOMA,36420,-7137592,10634640,4170,-1431144,1105050,0,0,0,1240,3614550,612560,0,0,0,2440,-559370,17675360,0,0,0,0,0,0,0,0,0,490,2912364,1631210,170,146265,46070,0,0,0,1060,6572,130380,0,0,0,0,0,0,1340,-98959,1260940,110,96285,32120
6,593,ANKARA,HAYMANA,20540,-4025429,5997680,28020,-9616464,7425300,2240,-400288,622720,0,0,0,0,0,0,0,0,0,10,3053,3470,0,0,0,420,130985,2875320,530,3150108,1764370,30,25811,8130,90,13136,14130,4600,28520,565800,0,0,0,0,0,0,80,-5908,75280,1300,1137916,379600
71,594,KIRIKKALE,KARAKEÇİLİ,20940,-4103821,6114480,33780,-11593296,8951700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,127867,2806860,0,0,0,320,275322,86720,130,18974,20410,14730,91326,1811790,0,0,0,0,0,0,5130,-378851,4827330,1930,1689368,563560
12,595,BİNGÖL,YEDİSU,7930,-1554121,2315560,970,-332904,257050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520,3028538,953920,0,0,0,180,1116,22140,0,0,0,0,0,0,0,0,0,0,0,0
65,597,VAN,ERCİŞ,230610,-45194948,67338120,237130,-81383016,62839450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,6152007,13388340,10060,3137412,68870760,0,0,0,1170,1006645,317070,0,0,0,360,2232,44280,0,0,0,0,0,0,0,0,0,0,0,0
66,598,YOZGAT,SARIKAYA,145180,-28452376,42392560,157690,-54119208,41787850,1580,-282346,439240,0,0,0,0,0,0,0,0,0,0,0,0,640,1033408,2248960,36470,11373899,249673620,0,0,0,790,679700,214090,1430,208709,224510,71010,440262,8734230,0,0,0,0,0,0,0,0,0,620,542698,181040
4,599,AĞRI,PATNOS,269370,-52791133,78656040,188770,-64785864,50024050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,807350,1757000,46020,14352257,315052920,0,0,0,0,0,0,0,0,0,610,3782,75030,0,0,0,0,0,0,0,0,0,2730,2389624,797160
40,600,KIRŞEHİR,AKPINAR,94710,-18561266,27655320,95370,-32730984,25273050,270,-48249,75060,0,0,0,0,0,0,0,0,0,0,0,0,20,32294,70280,1340,417906,9173640,0,0,0,7160,6160321,1940360,0,0,0,20130,124806,2475990,0,0,0,0,0,0,0,0,0,360,315115,105120
43,602,KÜTAHYA,SİMAV,27930,-5473721,8155560,2230,-765336,590950,490,-87563,136220,0,0,0,0,0,0,80,-18340,579520,0,0,0,640,1033408,2248960,0,0,0,490,2912364,1631210,1460,1256155,395660,0,0,0,1090,6758,134070,0,0,0,0,0,0,890,-65727,837490,1370,1199188,400040
25,604,ERZURUM,KARAÇOBAN,159590,-31276448,46600280,24670,-8466744,6537550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,113029,245980,0,0,0,0,0,0,5310,4568618,1439010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,605,ESKİŞEHİR,SEYİTGAZİ,155120,-30400418,45295040,87700,-30098640,23240500,2700,-482490,750600,0,0,0,0,0,0,60,-13755,434640,80,24424,27760,900,1453230,3162600,12630,3938918,86464980,3380,20089368,11252020,240,206491,65040,0,0,0,2020,12524,248460,0,0,0,0,0,0,18460,-1363271,17370860,18410,16114641,5375720
58,606,SİVAS,DİVRİĞİ,70390,-13795032,20553880,43970,-15090504,11652050,3090,-552183,859020,0,0,0,0,0,0,0,0,0,0,0,0,2700,4359690,9487800,870,271327,5956020,0,0,0,500,430190,135500,160,23352,25120,2090,12958,257070,0,0,0,0,0,0,0,0,0,0,0,0
65,608,VAN,ÇALDIRAN,121460,-23803731,35466320,91270,-31323864,24186550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,435969,948780,0,0,0,0,0,0,0,0,0,0,0,0,60,372,7380,0,0,0,0,0,0,0,0,0,0,0,0
58,609,SİVAS,ŞARKIŞLA,173060,-33916299,50533520,223280,-76629696,59169200,6930,-1238391,1926540,0,0,0,0,0,0,0,0,0,0,0,0,6630,10705461,23297820,20170,6290418,138083820,20,118872,66580,110,94642,29810,0,0,0,1790,11098,220170,0,0,0,0,0,0,0,0,0,1490,1304227,435080
10,610,BALIKESİR,GÖMEÇ,55320,-10841614,16153440,12700,-4358640,3365500,500,-89350,139000,0,0,0,0,0,0,2900,-664825,21007600,0,0,0,0,0,0,0,0,0,180,1069848,599220,3530,3037141,956630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,611,TUNCELİ,PÜLÜMÜR,7910,-1550202,2309720,6480,-2223936,1717200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11720,10083654,3176120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,612,ESKİŞEHİR,MAHMUDİYE,171170,-33545897,49981640,65990,-22647768,17487350,9880,-1765556,2746640,0,0,0,0,0,0,0,0,0,0,0,0,2440,3939868,8574160,43900,13691093,300539400,5760,34235136,19175040,230,197887,62330,0,0,0,1560,9672,191880,0,0,0,0,0,0,26890,-1985827,25303490,37110,32483125,10836120
49,613,MUŞ,MALAZGİRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,614,ANKARA,BALA,289060,-56649979,84405520,345840,-118692288,91647600,42440,-7584028,11798320,0,0,0,0,0,0,0,0,0,0,0,0,870,1404789,3057180,3640,1135207,24919440,5420,32214312,18043180,530,456001,143630,11120,1622964,1745840,64280,398536,7906440,0,0,0,0,0,0,7120,-525812,6699920,6840,5987189,1997280
10,615,BALIKESİR,BİGADİÇ,67660,-13260007,19756720,6220,-2134704,1648300,0,0,0,10,29150,4940,0,0,0,3680,-843640,26657920,0,0,0,200,322940,702800,0,0,0,180,1069848,599220,420,361360,113820,0,0,0,2690,16678,330870,0,0,0,0,0,0,760,-56126,715160,420,367634,122640
25,616,ERZURUM,HINIS,292590,-57341788,85436280,58600,-20111520,15529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,322940,702800,260,81086,1779960,0,0,0,10070,8664027,2728970,0,0,0,380,2356,46740,0,0,0,0,0,0,0,0,0,0,0,0
26,617,ESKİŞEHİR,SİVRİHİSAR,180970,-35466501,52843240,145360,-49887552,38520400,7670,-1370629,2132260,0,0,0,0,0,0,0,0,0,940,286982,326180,1660,2680402,5833240,31870,9939297,218182020,2670,15869412,8888430,110,94642,29810,0,0,0,15730,97526,1934790,0,0,0,0,0,0,8700,-642495,8186700,7560,6617419,2207520
40,618,KIRŞEHİR,AKÇAKENT,32370,-6343873,9452040,43680,-14990976,11575200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24180,149916,2974140,0,0,0,0,0,0,0,0,0,100,87532,29200
10,619,BALIKESİR,SAVAŞTEPE,29900,-5859802,8730800,11060,-3795792,2930900,1840,-328808,511520,0,0,0,0,0,0,4610,-1056843,33394840,0,0,0,0,0,0,0,0,0,370,2199132,1231730,5530,4757901,1498630,0,0,0,3320,20584,408360,0,0,0,0,0,0,1090,-80497,1025690,210,183817,61320
40,620,KIRŞEHİR,ÇİÇEKDAĞI,107820,-21130564,31483440,188630,-64737816,49986950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780,1490739,32723880,110,653796,366190,0,0,0,1540,224763,241780,47580,294996,5852340,0,0,0,0,0,0,0,0,0,0,0,0
10,621,BALIKESİR,BURHANİYE,41340,-8101813,12071280,7140,-2450448,1892100,2260,-403862,628280,0,0,0,0,0,0,19660,-4507055,142417040,0,0,0,0,0,0,0,0,0,0,0,0,3360,2890877,910560,0,0,0,140,868,17220,0,0,0,0,0,0,0,0,0,0,0,0
71,622,KIRIKKALE,KESKİN,153390,-30061372,44789880,124170,-42615144,32905050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,224546,4929120,0,0,0,1540,1324985,417340,0,0,0,142770,885174,17560710,0,0,0,0,0,0,3570,-263645,3359370,210,183817,61320
43,623,KÜTAHYA,MERKEZ,105790,-20732724,30890680,31110,-10676952,8244150,390,-69693,108420,0,0,0,0,0,0,0,0,0,10,3053,3470,300,484410,1054200,3230,1007340,22112580,30,178308,99870,210,180680,56910,10,1460,1570,7930,49166,975390,0,0,0,0,0,0,40,-2954,37640,120,105038,35040
71,624,KIRIKKALE,BAHŞİLİ,26600,-5213068,7767200,10920,-3747744,2893800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11420,70804,1404660,0,0,0,0,0,0,0,0,0,0,0,0
6,625,ANKARA,GÖLBAŞI,210370,-41228313,61428040,183190,-62870808,48545350,44510,-7953937,12373780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,653796,366190,80,68830,21680,70,10217,10990,40810,253022,5019630,0,0,0,0,0,0,0,0,0,4640,4061485,1354880
24,626,ERZİNCAN,İLİÇ,44120,-8646638,12883040,57890,-19867848,15340850,710,-126877,197380,0,0,0,0,0,0,0,0,0,0,0,0,100,161470,351400,0,0,0,10,59436,33290,390,335548,105690,0,0,0,210,1302,25830,0,0,0,0,0,0,0,0,0,0,0,0
24,627,ERZİNCAN,ÜZÜMLÜ,5030,-985779,1468760,720,-247104,190800,40,-7148,11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,1244361,27315540,30,178308,99870,100,86038,27100,0,0,0,10,62,1230,0,0,0,0,0,0,0,0,0,0,0,0
26,628,ESKİŞEHİR,MERKEZ,118540,-23231469,34613680,74920,-25712544,19853800,7980,-1426026,2218440,0,0,0,0,0,0,190,-43557,1376360,0,0,0,1890,3051783,6641460,15260,4759136,104469960,3490,20743164,11618210,420,361360,113820,0,0,0,4010,24862,493230,0,0,0,0,0,0,36410,-2688879,34261810,7800,6827496,2277600
43,629,KÜTAHYA,TAVŞANLI,27230,-5336535,7951160,16280,-5587296,4314200,260,-46462,72280,0,0,0,0,0,0,0,0,0,0,0,0,510,823497,1792140,290,90442,1985340,10,59436,33290,40,34415,10840,0,0,0,620,3844,76260,0,0,0,0,0,0,70,-5170,65870,0,0,0
10,630,BALIKESİR,İVRİNDİ,101130,-19819457,29529960,13270,-4554264,3516550,3970,-709439,1103660,0,0,0,0,0,0,900,-206325,6519600,0,0,0,0,0,0,0,0,0,0,0,0,540,464605,146340,0,0,0,1460,9052,179580,0,0,0,0,0,0,0,0,0,0,0,0
4,631,AĞRI,HAMUR,72480,-14204630,21164160,29270,-10045464,7756550,40,-7148,11120,0,0,0,0,0,0,0,0,0,0,0,0,30,48441,105420,330,102917,2259180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,632,YOZGAT,SARAYKENT,27130,-5316937,7921960,7890,-2707848,2090850,30,-5361,8340,0,0,0,0,0,0,10,-2293,72440,0,0,0,30,48441,105420,530,165291,3628380,270,1604772,898830,90,77434,24390,0,0,0,9270,57474,1140210,0,0,0,0,0,0,0,0,0,260,227583,75920
24,633,ERZİNCAN,KEMAH,4690,-919146,1369480,4820,-1654224,1277300,140,-25018,38920,0,0,0,0,0,0,0,0,0,0,0,0,140,226058,491960,0,0,0,0,0,0,70,60227,18970,0,0,0,10,62,1230,0,0,0,0,0,0,0,0,0,0,0,0
4,634,AĞRI,TUTAK,145510,-28517050,42488920,215310,-73894392,57057150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,533298,11706660,0,0,0,0,0,0,6960,1015812,1092720,14820,91884,1822860,0,0,0,0,0,0,0,0,0,32300,28272836,9431600
25,635,ERZURUM,ÇAT,64710,-12681866,18895320,5570,-1911624,1476050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,636,ANKARA,POLATLI,921460,-180587731,269066320,346110,-118784952,91719150,10190,-1820953,2832820,0,0,0,60,-18272,26520,120,-27510,869280,11890,3630017,4125830,930,1501671,3268020,63170,19700828,432461820,73040,434120544,243150160,510,438794,138210,0,0,0,22930,142166,2820390,0,0,0,0,0,0,14660,-1082641,13795060,9020,7895386,2633840
16,637,BURSA,HARMANCIK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,638,ESKİŞEHİR,BEYLİKOVA,112510,-22049710,32852920,74520,-25575264,19747800,3140,-561118,872920,0,0,0,0,0,0,0,0,0,0,0,0,270,435969,948780,14710,4587608,100704660,1580,9390888,5259820,440,378567,119240,0,0,0,2070,12834,254610,0,0,0,0,0,0,5980,-441623,5627180,710,621477,207320
10,639,BALIKESİR,DURSUNBEY,21520,-4217490,6283840,2490,-854568,659850,140,-25018,38920,0,0,0,0,0,0,0,0,0,0,0,0,90,145323,316260,0,0,0,120,713232,399480,20,17208,5420,0,0,0,1480,9176,182040,0,0,0,0,0,0,100,-7385,94100,180,157558,52560
26,640,ESKİŞEHİR,İNÖNÜ,30590,-5995028,8932280,19720,-6767904,5225800,280,-50036,77840,0,0,0,0,0,0,0,0,0,0,0,0,130,209911,456820,8000,2494960,54768000,70,416052,233030,310,266718,84010,0,0,0,2130,13206,261990,0,0,0,0,0,0,1040,-76804,978640,7200,6302304,2102400
6,641,ANKARA,ÇANKAYA,32890,-6445782,9603880,14490,-4972968,3839850,1890,-337743,525420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11530,71486,1418190,0,0,0,0,0,0,30,-2216,28230,880,770282,256960
66,642,YOZGAT,AKDAĞMADENİ,72840,-14275183,21269280,70880,-24326016,18783200,690,-123303,191820,0,0,0,0,0,0,0,0,0,0,0,0,3180,5134746,11174520,2590,807743,17731140,170,1010412,565930,500,430190,135500,0,0,0,12810,79422,1575630,0,0,0,0,0,0,10,-739,9410,310,271349,90520
66,643,YOZGAT,YERKÖY,286520,-56152190,83663840,140570,-48243624,37251050,190,-33953,52820,0,0,0,0,0,0,40,-9170,289760,0,0,0,300,484410,1054200,18040,5626135,123501840,140,832104,466060,340,292529,92140,920,134274,144440,58560,363072,7202880,0,0,0,0,0,0,470,-34710,442270,380,332622,110960
10,644,BALIKESİR,ALTIEYLÜL,155040,-30384739,45271680,12120,-4159584,3211800,730,-130451,202940,0,0,0,0,0,0,24430,-5600577,176970920,0,0,0,0,0,0,0,0,0,9430,56048148,31392470,90,77434,24390,0,0,0,7360,45632,905280,0,0,0,0,0,0,3360,-248136,3161760,1390,1216695,405880
43,645,KÜTAHYA,DOMANİÇ,6410,-1256232,1871720,2070,-710424,548550,240,-42888,66720,0,0,0,0,0,0,0,0,0,0,0,0,70,113029,245980,0,0,0,20,118872,66580,100,86038,27100,0,0,0,100,620,12300,0,0,0,0,0,0,0,0,0,0,0,0
17,646,ÇANAKKALE,AYVACIK,30,-5879,8760,10,-3432,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,647,AĞRI,DİYADİN,141000,-27633180,41172000,50330,-17273256,13337450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,31187,684600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,648,BALIKESİR,HAVRAN,4440,-870151,1296480,1620,-555984,429300,960,-171552,266880,0,0,0,0,0,0,530,-121503,3839320,0,0,0,0,0,0,0,0,0,0,0,0,310,266718,84010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,649,ERZİNCAN,MERKEZ,73500,-14404530,21462000,30600,-10501920,8109000,1390,-248393,386420,0,0,0,0,0,0,0,0,0,0,0,0,60,96882,210840,16730,5217585,114533580,70,416052,233030,8840,7605759,2395640,0,0,0,230,1426,28290,0,0,0,0,0,0,0,0,0,0,0,0
16,650,BURSA,BÜYÜK ORHAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,651,ANKARA,ETİMESGUT,31330,-6140053,9148360,32660,-11208912,8654900,1160,-207292,322480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740,1166394,25604040,240,1426464,798960,0,0,0,0,0,0,19760,122512,2430480,0,0,0,0,0,0,0,0,0,0,0,0
25,652,ERZURUM,TEKMAN,84220,-16505436,24592240,9230,-3167736,2445950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,653,ANKARA,MAMAK,13980,-2739800,4082160,25800,-8854560,6837000,1430,-255541,397540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,97786,105190,12100,75020,1488300,0,0,0,0,0,0,0,0,0,0,0,0
