CityId,DistrictId,IrrigationId,CityName,DistrictName,WheatCost,BarleyCost,OatCost,CottonCost,SoybeanCost,TomatoCost,CanolaCost,PotatoCost,SugarbeetCost,OnionCost,BeanCost,LentilCost,ChickpeaCost,PeanutCost,RiceCost,CornCost,SunflowerCost
22,1100,1,ED?RNE,MERKEZ,798,773,763,2187,1268,3370,858,3656,1879,3378,1302,616,597,2495,2593,1113,909
22,1101,1,ED?RNE,SÜLO?LU,798,773,763,2187,1268,3370,858,3656,1879,3378,1302,616,597,2495,2593,1113,909
22,1102,1,ED?RNE,LALAPA?A,798,773,763,2187,1268,3370,858,3656,1879,3378,1302,616,597,2495,2593,1113,909
39,1103,1,KIRKLAREL?,MERKEZ,798,773,763,2187,1268,3370,858,3656,1879,3378,1302,616,597,2495,2593,1113,909
39,1104,1,KIRKLAREL?,KOFÇAZ,798,773,763,2187,1268,3370,858,3656,1879,3378,1302,616,597,2495,2593,1113,909
31,15,0,HATAY,YAYLADA?I,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,15,0,HATAY,YAYLADA?I,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,17,0,HATAY,ALTINÖZÜ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,20,0,HATAY,DEFNE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,25,0,MERS?N,AYDINCIK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,26,0,HATAY,SAMANDA?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,28,0,HATAY,REYHANLI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,30,0,HATAY,ANTAKYA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,31,0,MERS?N,BOZYAZI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,32,0,HATAY,KUMLU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,34,0,ANTALYA,DEMRE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,36,0,MERS?N,ANAMUR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,37,0,HATAY,BELEN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,38,0,ANTALYA,GAZ?PA?A,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,39,0,HATAY,ARSUZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,40,0,MERS?N,GÜLNAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,43,0,ANTALYA,F?N?KE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,44,0,HATAY,KIRIKHAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,45,0,HATAY,?SKENDERUN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,47,0,ANTALYA,KA?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,49,0,KARAMAN,SARIVEL?LER,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,51,0,ADANA,KARATA?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,52,0,HATAY,PAYAS,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,54,0,ANTALYA,KEMER,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,55,0,ANTALYA,ALANYA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,59,0,KARAMAN,BA?YAYLA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
79,61,0,K?L?S,ELBEYL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,69,0,KARAMAN,ERMENEK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
79,70,0,K?L?S,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,75,0,ADANA,YUMURTALIK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,76,0,HATAY,HASSA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,77,0,ANTALYA,KUMLUCA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,78,0,MERS?N,YEN??EH?R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
79,79,0,K?L?S,POLATEL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,81,0,HATAY,DÖRTYOL,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,87,0,MERS?N,MEZ?TL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,88,0,MERS?N,MUT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,89,0,GAZ?ANTEP,KARKAMI?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,90,0,MERS?N,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,91,0,KONYA,TA?KENT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,92,0,?ANLIURFA,AKÇAKALE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,94,0,ANTALYA,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
31,95,0,HATAY,ERZ?N,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,96,0,MU?LA,FETH?YE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,97,0,?ANLIURFA,HARRAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
79,98,0,K?L?S,MUSABEYL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,99,0,MU?LA,DATÇA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,100,0,ANTALYA,ELMALI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,101,0,MERS?N,S?L?FKE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,102,0,ANTALYA,KONYAALTI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,103,0,GAZ?ANTEP,O?UZEL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,104,0,ADANA,YÜRE??R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,105,0,ADANA,SEYHAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,106,0,MU?LA,ORTACA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,107,0,MU?LA,SEYD?KEMER,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,108,0,OSMAN?YE,TOPRAKKALE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,109,0,ANTALYA,GÜNDO?MU?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,110,0,GAZ?ANTEP,?AH?NBEY,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,111,0,KONYA,HAD?M,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,113,0,ADANA,ÇUKUROVA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,114,0,GAZ?ANTEP,?SLAH?YE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,116,0,OSMAN?YE,HASANBEYL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,117,0,BURDUR,ALTINYAYLA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,118,0,MERS?N,ERDEML?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,119,0,MU?LA,DALAMAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,120,0,?ANLIURFA,SURUÇ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,122,0,MU?LA,MARMAR?S,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,123,0,?ANLIURFA,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,125,0,?ANLIURFA,CEYLANPINAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,126,0,ANTALYA,KEPEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,129,0,MERS?N,TOROSLAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,130,0,OSMAN?YE,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,131,0,ADANA,SARIÇAM,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,132,0,ADANA,CEYHAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,135,0,?ANLIURFA,B?REC?K,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,136,0,OSMAN?YE,BAHÇE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,137,0,GAZ?ANTEP,N?Z?P,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,140,0,ANTALYA,AKSU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,142,0,GAZ?ANTEP,NURDA?I,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,144,0,KONYA,BOZKIR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,145,0,DEN?ZL?,ÇAMEL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,146,0,MU?LA,KÖYCE??Z,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,147,0,ANTALYA,DÖ?EMEALTI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,148,0,MU?LA,ULA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,150,0,GAZ?ANTEP,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,151,0,KONYA,GÜNEYSINIR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,152,0,MERS?N,ÇAMLIYAYLA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,153,0,KONYA,YALIHÜYÜK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,155,0,MU?LA,BODRUM,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,156,0,ANTALYA,AKSEK?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,157,0,BURDUR,GÖLH?SAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,158,0,ANTALYA,?BRADI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,160,0,KARAMAN,KAZIMKARABEK?R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,161,0,GAZ?ANTEP,YAVUZEL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,162,0,KONYA,AHIRLI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,163,0,ANTALYA,SER?K,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
33,164,0,MERS?N,TARSUS,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,165,0,ADANA,?MAMO?LU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,166,0,OSMAN?YE,DÜZ?Ç?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,167,0,ANTALYA,KORKUTEL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,168,0,BURDUR,ÇAVDIR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,169,0,MARD?N,KIZILTEPE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,170,0,ADANA,KARA?SALI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,171,0,?ANLIURFA,HALFET?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,172,0,DEN?ZL?,BEYA?AÇ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,173,0,MARD?N,NUSAYB?N,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
7,176,0,ANTALYA,MANAVGAT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,177,0,KAHRAMANMARA?,TÜRKO?LU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,179,0,KONYA,HALKAPINAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,180,0,?ANLIURFA,BOZOVA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,181,0,BURDUR,TEFENN?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,182,0,?ANLIURFA,HAL?L?YE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
27,183,0,GAZ?ANTEP,ARABAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,184,0,KONYA,DEREBUCAK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,186,0,KARAMAN,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,189,0,MARD?N,YE??LL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,190,0,KONYA,AKÖREN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
30,191,0,HAKKAR?,DEREC?K,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,192,0,BURDUR,KEMER,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,193,0,BURDUR,KARAMANLI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,194,0,?ANLIURFA,KARAKÖPRÜ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
70,195,0,KARAMAN,AYRANCI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,197,0,?IRNAK,C?ZRE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,198,0,MARD?N,ÖMERL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,199,0,?IRNAK,?D?L,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,200,0,BURDUR,BUCAK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,201,0,MU?LA,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,202,0,?ANLIURFA,V?RAN?EH?R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,203,0,MARD?N,DER?K,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,206,0,?IRNAK,S?LOP?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,208,0,BURDUR,ÇELT?KÇ?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,209,0,MARD?N,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,210,0,ADANA,POZANTI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,211,0,OSMAN?YE,SUMBAS,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,213,0,KAHRAMANMARA?,PAZARCIK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,214,0,MARD?N,M?DYAT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
51,215,0,N??DE,ULUKI?LA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
80,216,0,OSMAN?YE,KAD?RL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
30,217,0,HAKKAR?,ÇUKURCA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,218,0,MU?LA,YATA?AN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,220,0,ADIYAMAN,SAMSAT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,221,0,MARD?N,MAZIDA?I,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,222,0,MU?LA,KAVAKLIDERE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,223,0,KONYA,SEYD??EH?R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,225,0,ADANA,ALADA?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,226,0,DEN?ZL?,KALE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,227,0,?ANLIURFA,H?LVAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,228,0,DEN?ZL?,ACIPAYAM,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,229,0,BURDUR,A?LASUN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
48,230,0,MU?LA,M?LAS,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,231,0,ISPARTA,SÜTÇÜLER,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,232,0,KONYA,ÇUMRA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,233,0,ADIYAMAN,BESN?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,234,0,AYDIN,D?D?M,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,235,0,?IRNAK,ULUDERE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,238,0,DEN?ZL?,SER?NH?SAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,239,0,ADANA,KOZAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,240,0,KAHRAMANMARA?,ANDIRIN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,241,0,KAHRAMANMARA?,ÇA?LAYANCER?T,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,242,0,KAHRAMANMARA?,DULKAD?RO?LU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
30,243,0,HAKKAR?,?EMD?NL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,244,0,MARD?N,DARGEÇ?T,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,245,0,?IRNAK,GÜÇLÜKONAK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
47,246,0,MARD?N,SAVUR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,247,0,AYDIN,KARPUZLU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,248,0,DEN?ZL?,TAVAS,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,249,0,BURDUR,YE??LOVA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
15,253,0,BURDUR,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,254,0,ISPARTA,YEN??ARBADEML?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,256,0,ISPARTA,AKSU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,257,0,KONYA,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
72,258,0,BATMAN,GERCÜ?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
72,259,0,BATMAN,HASANKEYF,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
21,260,0,D?YARBAKIR,ÇINAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,261,0,?IRNAK,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,263,0,ADIYAMAN,TUT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,264,0,AYDIN,Ç?NE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,265,0,ADIYAMAN,GÖLBA?I,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,266,0,ISPARTA,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,267,0,DEN?ZL?,ÇARDAK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,268,0,KONYA,ERE?L?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,270,0,KONYA,KARAPINAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,271,0,DEN?ZL?,HONAZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,272,0,DEN?ZL?,BABADA?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,273,0,AYDIN,BOZDO?AN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,274,0,KAHRAMANMARA?,ON?K? ?UBAT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
51,275,0,N??DE,BOR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,276,0,AYDIN,KARACASU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,277,0,AYDIN,KOÇARLI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
21,278,0,D?YARBAKIR,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,279,0,ADIYAMAN,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
51,280,0,N??DE,ÇAMARDI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
73,281,0,?IRNAK,BEYTÜ??EBAP,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,282,0,AYDIN,YEN?PAZAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,283,0,KONYA,BEY?EH?R,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,284,0,DEN?ZL?,MERKEZEFEND?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,285,0,ADIYAMAN,KÂHTA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,286,0,AYDIN,SÖKE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
63,287,0,?ANLIURFA,S?VEREK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,288,0,KONYA,HÜYÜK,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
3,290,0,AFYONKARAH?SAR,BA?MAKÇI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,291,0,ADANA,FEKE,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,292,0,DEN?ZL?,BOZKURT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
56,293,0,S??RT,ERUH,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,294,0,KONYA,DERBENT,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
51,295,0,N??DE,ALTUNH?SAR,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,296,0,ISPARTA,GÖNEN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
42,297,0,KONYA,EM?RGAZ?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,298,0,ISPARTA,ATABEY,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
3,299,0,AFYONKARAH?SAR,DAZKIRI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
32,300,0,ISPARTA,KEÇ?BORLU,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
46,301,0,KAHRAMANMARA?,EK?NÖZÜ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
30,302,0,HAKKAR?,MERKEZ,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
1,303,0,ADANA,SA?MBEYL?,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
30,304,0,HAKKAR?,YÜKSEKOVA,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
9,305,0,AYDIN,KU?ADASI,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
20,306,0,DEN?ZL?,SARAYKÖY,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
2,307,0,ADIYAMAN,ÇEL?KHAN,458,433,425,1002,697,2317,489,2011,1033,1858,716,424,424,1372,1426,762,473
